"id","taxid","domain","kingdom","phylum","class","order","family","genus","species","Metabolite","foldchange_abundance","Manual_label"
"Clostridium_bolteae_ATCC_BAA_613",411902,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_bolteae","ORNITHINE",0.0194147872945255,
"Clostridium_bolteae_ATCC_BAA_613",411902,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_bolteae","CITRULLINE",0.0555732563328364,
"s__Acidaminococcus_intestini",187327,"Bacteria","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus_intestini","PUTRESCINE",0.0606492788753034,
"s__Acidaminococcus_intestini",187327,"Bacteria","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus_intestini","AGMATINE",0.00432328332495467,
"s__Acidaminococcus_intestini",187327,"Bacteria","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus_intestini","ORNITHINE",0.0357256687580768,
"s__Acidaminococcus_intestini",187327,"Bacteria","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus_intestini","CITRULLINE",0.0903485682424912,
"Phocaeicola_dorei_CL02T00C15",997875,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_dorei","PUTRESCINE",0.0275953316570704,
"Phocaeicola_dorei_CL02T00C15",997875,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_dorei","AGMATINE",0.00268731920346679,
"Phocaeicola_dorei_CL02T00C15",997875,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_dorei","ORNITHINE",0.0326244563238585,
"Phocaeicola_dorei_CL02T00C15",997875,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_dorei","CITRULLINE",,
"Parabacteroides_distasonis_ATCC_8503",435591,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_distasonis","PUTRESCINE",0.0326265274222553,
"Parabacteroides_distasonis_ATCC_8503",435591,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_distasonis","AGMATINE",0.00674173697816102,
"Parabacteroides_distasonis_ATCC_8503",435591,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_distasonis","ORNITHINE",0.0236861636933009,
"Parabacteroides_distasonis_ATCC_8503",435591,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_distasonis","CITRULLINE",,
"Dorea_formicigenerans_ATCC_27755",411461,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea_formicigenerans","PUTRESCINE",0.00472357655153126,
"Dorea_formicigenerans_ATCC_27755",411461,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea_formicigenerans","AGMATINE",0.000830438407051392,
"Dorea_formicigenerans_ATCC_27755",411461,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea_formicigenerans","ORNITHINE",0.0127559433294655,
"Dorea_formicigenerans_ATCC_27755",411461,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea_formicigenerans","CITRULLINE",0.0660980289711386,
"Peptostreptococcus_anaerobius_CC14N",1073365,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptostreptococcus","Peptostreptococcus_anaerobius","PUTRESCINE",0.0197245719402985,
"Peptostreptococcus_anaerobius_CC14N",1073365,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptostreptococcus","Peptostreptococcus_anaerobius","AGMATINE",0.00150173291249069,
"Peptostreptococcus_anaerobius_CC14N",1073365,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptostreptococcus","Peptostreptococcus_anaerobius","ORNITHINE",0.0314606846568745,
"Peptostreptococcus_anaerobius_CC14N",1073365,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptostreptococcus","Peptostreptococcus_anaerobius","CITRULLINE",0.0634357498367915,
"Bifidobacterium_catenulatum_DSM_16992_JCM_1194_LMG_11043",566552,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_catenulatum","PUTRESCINE",0.147926066637397,"Bifidobacterium_catenulatum_DSM_16992_JCM_1194_LMG_11043"
"Bifidobacterium_catenulatum_DSM_16992_JCM_1194_LMG_11043",566552,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_catenulatum","AGMATINE",0.00203429241975424,"Bifidobacterium_catenulatum_DSM_16992_JCM_1194_LMG_11043"
"Bifidobacterium_catenulatum_DSM_16992_JCM_1194_LMG_11043",566552,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_catenulatum","ORNITHINE",0.0349636824470759,"Bifidobacterium_catenulatum_DSM_16992_JCM_1194_LMG_11043"
"Bifidobacterium_catenulatum_DSM_16992_JCM_1194_LMG_11043",566552,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_catenulatum","CITRULLINE",0.125527138414099,"Bifidobacterium_catenulatum_DSM_16992_JCM_1194_LMG_11043"
"Ruminococcus_torques_ATCC_27756",411460,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus_torques","PUTRESCINE",0.0399174779324928,
"Ruminococcus_torques_ATCC_27756",411460,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus_torques","AGMATINE",0.000841448051649408,
"Ruminococcus_torques_ATCC_27756",411460,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus_torques","ORNITHINE",0.0177293747927513,
"Ruminococcus_torques_ATCC_27756",411460,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus_torques","CITRULLINE",0.0564455280825322,
"Bacteroides_stercoris_ATCC_43183",449673,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_stercoris","PUTRESCINE",0.0287249335968073,
"Bacteroides_stercoris_ATCC_43183",449673,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_stercoris","AGMATINE",0.0019078512906671,
"Bacteroides_stercoris_ATCC_43183",449673,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_stercoris","ORNITHINE",0.0156854985339555,
"Bacteroides_stercoris_ATCC_43183",449673,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_stercoris","CITRULLINE",,
"Catenibacterium_mitsuokai_DSM_15897",451640,"Bacteria","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium","Catenibacterium_mitsuokai","PUTRESCINE",0.0629345136337516,
"Catenibacterium_mitsuokai_DSM_15897",451640,"Bacteria","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium","Catenibacterium_mitsuokai","AGMATINE",0.00136028641018046,
"Catenibacterium_mitsuokai_DSM_15897",451640,"Bacteria","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium","Catenibacterium_mitsuokai","ORNITHINE",0.016615891248294,
"Catenibacterium_mitsuokai_DSM_15897",451640,"Bacteria","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium","Catenibacterium_mitsuokai","CITRULLINE",,
"Streptococcus_parasanguinis_CC87K",1073372,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_parasanguinis","PUTRESCINE",0.177781733009655,"Streptococcus_parasanguinis_CC87K"
"Streptococcus_parasanguinis_CC87K",1073372,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_parasanguinis","AGMATINE",0.00191395439276839,"Streptococcus_parasanguinis_CC87K"
"Streptococcus_parasanguinis_CC87K",1073372,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_parasanguinis","ORNITHINE",0.955717816981406,"Streptococcus_parasanguinis_CC87K"
"Streptococcus_parasanguinis_CC87K",1073372,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_parasanguinis","CITRULLINE",1,"Streptococcus_parasanguinis_CC87K"
"Lacticaseibacillus_rhamnosus_GG",568703,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus","Lacticaseibacillus_rhamnosus","PUTRESCINE",0.0517014841776282,
"Lacticaseibacillus_rhamnosus_GG",568703,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus","Lacticaseibacillus_rhamnosus","AGMATINE",0.00177760772160034,
"Lacticaseibacillus_rhamnosus_GG",568703,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus","Lacticaseibacillus_rhamnosus","ORNITHINE",0.0306357386291055,
"Lacticaseibacillus_rhamnosus_GG",568703,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus","Lacticaseibacillus_rhamnosus","CITRULLINE",0.0550762316017722,
"Parabacteroides_johnsonii_DSM_18315",537006,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_johnsonii","PUTRESCINE",0,
"Parabacteroides_johnsonii_DSM_18315",537006,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_johnsonii","AGMATINE",0.000409437881825588,
"Parabacteroides_johnsonii_DSM_18315",537006,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_johnsonii","ORNITHINE",0.00142241694929467,
"Parabacteroides_johnsonii_DSM_18315",537006,"Bacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_johnsonii","CITRULLINE",,
"Clostridium_bolteae_WAL_14578",742732,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_bolteae","PUTRESCINE",0.0589879351471174,
"Clostridium_bolteae_WAL_14578",742732,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_bolteae","AGMATINE",0.00172407907884736,
"Clostridium_bolteae_WAL_14578",742732,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_bolteae","ORNITHINE",0.0333196970111803,
"Clostridium_bolteae_WAL_14578",742732,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_bolteae","CITRULLINE",0.0614626845415984,
"Granulicatella_adiacens_ATCC_49175",638301,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Granulicatella_adiacens","PUTRESCINE",0.021845945888982,
"Granulicatella_adiacens_ATCC_49175",638301,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Granulicatella_adiacens","AGMATINE",0.00090207739976302,
"Granulicatella_adiacens_ATCC_49175",638301,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Granulicatella_adiacens","ORNITHINE",0.0192507506587727,
"Granulicatella_adiacens_ATCC_49175",638301,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Granulicatella_adiacens","CITRULLINE",0.049719422088117,
"Clostridium_clostridioforme_2_1_49FAA",742735,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_clostridioformis","PUTRESCINE",0.0569605080955035,
"Clostridium_clostridioforme_2_1_49FAA",742735,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_clostridioformis","AGMATINE",0.00357989502874644,
"Clostridium_clostridioforme_2_1_49FAA",742735,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_clostridioformis","ORNITHINE",0.0388877329484242,
"Clostridium_clostridioforme_2_1_49FAA",742735,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_clostridioformis","CITRULLINE",0.0765203711910679,
"Holdemanella_biformis_DSM_3989",518637,"Bacteria","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella_biformis","PUTRESCINE",0.0464248402674523,
"Holdemanella_biformis_DSM_3989",518637,"Bacteria","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella_biformis","AGMATINE",0.00137364010927556,
"Holdemanella_biformis_DSM_3989",518637,"Bacteria","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella_biformis","ORNITHINE",0.0161219990922713,
"Holdemanella_biformis_DSM_3989",518637,"Bacteria","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella_biformis","CITRULLINE",0.0390711219650249,
"s__Veillonella_sp_HPA0037",1203593,"Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella_sp_HPA0037",,,
"Bifidobacterium_pseudocatenulatum_DSM_20438_JCM_1200_LMG_10505",547043,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_pseudocatenulatum","PUTRESCINE",0,"Bifidobacterium_pseudocatenulatum_DSM_20438_JCM_1200_LMG_10505"
"Bifidobacterium_pseudocatenulatum_DSM_20438_JCM_1200_LMG_10505",547043,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_pseudocatenulatum","AGMATINE",0.0033032472015527,"Bifidobacterium_pseudocatenulatum_DSM_20438_JCM_1200_LMG_10505"
"Bifidobacterium_pseudocatenulatum_DSM_20438_JCM_1200_LMG_10505",547043,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_pseudocatenulatum","ORNITHINE",0.176654296233582,"Bifidobacterium_pseudocatenulatum_DSM_20438_JCM_1200_LMG_10505"
"Bifidobacterium_pseudocatenulatum_DSM_20438_JCM_1200_LMG_10505",547043,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_pseudocatenulatum","CITRULLINE",0.059734295305884,"Bifidobacterium_pseudocatenulatum_DSM_20438_JCM_1200_LMG_10505"
"s__Citrobacter_portucalensis",1639133,"Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_portucalensis","PUTRESCINE",0.0652319080399166,"s__Citrobacter_portucalensis"
"s__Citrobacter_portucalensis",1639133,"Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_portucalensis","PUTRESCINE",0.0840315077719138,"s__Citrobacter_portucalensis"
"s__Citrobacter_portucalensis",1639133,"Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_portucalensis","AGMATINE",1,"s__Citrobacter_portucalensis"
"s__Citrobacter_portucalensis",1639133,"Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_portucalensis","AGMATINE",0.830009768252915,"s__Citrobacter_portucalensis"
"s__Citrobacter_portucalensis",1639133,"Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_portucalensis","ORNITHINE",0.013575108929956,"s__Citrobacter_portucalensis"
"s__Citrobacter_portucalensis",1639133,"Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_portucalensis","ORNITHINE",0.0134791917858538,"s__Citrobacter_portucalensis"
"s__Citrobacter_portucalensis",1639133,"Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_portucalensis","CITRULLINE",0.076616809286539,"s__Citrobacter_portucalensis"
"s__Citrobacter_portucalensis",1639133,"Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_portucalensis","CITRULLINE",0.0625880194379653,"s__Citrobacter_portucalensis"
"Clostridium_clostridioforme_WAL_7855",742736,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_clostridioformis","PUTRESCINE",0.0595515904226306,"Clostridium_clostridioforme_WAL_7855"
"Clostridium_clostridioforme_WAL_7855",742736,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_clostridioformis","AGMATINE",0.00478946831186417,"Clostridium_clostridioforme_WAL_7855"
"Clostridium_clostridioforme_WAL_7855",742736,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_clostridioformis","ORNITHINE",0.0418850929220855,"Clostridium_clostridioforme_WAL_7855"
"Clostridium_clostridioforme_WAL_7855",742736,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_clostridioformis","CITRULLINE",0.122780641926665,"Clostridium_clostridioforme_WAL_7855"
"Clostridium_aldenense_WAL_18727",742731,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_aldenensis","PUTRESCINE",0.060381958314973,
"Clostridium_aldenense_WAL_18727",742731,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_aldenensis","AGMATINE",0.00133482480497289,
"Clostridium_aldenense_WAL_18727",742731,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_aldenensis","ORNITHINE",0.0155995527572802,
"Clostridium_aldenense_WAL_18727",742731,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster_aldenensis","CITRULLINE",,
"Lactiplantibacillus_plantarum_WCFS1",220668,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus","Lactiplantibacillus_plantarum","PUTRESCINE",0.039716377659862,
"Lactiplantibacillus_plantarum_WCFS1",220668,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus","Lactiplantibacillus_plantarum","AGMATINE",0.00118337792101435,
"Lactiplantibacillus_plantarum_WCFS1",220668,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus","Lactiplantibacillus_plantarum","ORNITHINE",0.0189668094031509,
"Lactiplantibacillus_plantarum_WCFS1",220668,"Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactiplantibacillus","Lactiplantibacillus_plantarum","CITRULLINE",0.0499950487712596,
"Clostridium_sporogenes_ATCC_15579",471871,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sporogenes","PUTRESCINE",0.314383376583508,"Clostridium_sporogenes_ATCC_15579"
"Clostridium_sporogenes_ATCC_15579",471871,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sporogenes","AGMATINE",0.00101077261717398,"Clostridium_sporogenes_ATCC_15579"
"Clostridium_sporogenes_ATCC_15579",471871,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sporogenes","ORNITHINE",0,"Clostridium_sporogenes_ATCC_15579"
"Clostridium_sporogenes_ATCC_15579",471871,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sporogenes","CITRULLINE",0,"Clostridium_sporogenes_ATCC_15579"
"Ruminococcus_gnavus_CC55_001C",1073375,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus_gnavus","PUTRESCINE",0.016803722895459,
"Ruminococcus_gnavus_CC55_001C",1073375,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus_gnavus","AGMATINE",0.00621124362437018,
"Ruminococcus_gnavus_CC55_001C",1073375,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus_gnavus","ORNITHINE",0.0445695747466963,
"Ruminococcus_gnavus_CC55_001C",1073375,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Ruminococcus_gnavus","CITRULLINE",0.092722616867871,
"Bifidobacterium_longum_subsp_longum_ATCC_55813",548480,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_longum","PUTRESCINE",0.106524021829788,"Bifidobacterium_longum_subsp_longum_ATCC_55813"
"Bifidobacterium_longum_subsp_longum_ATCC_55813",548480,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_longum","AGMATINE",0.001898497783181,"Bifidobacterium_longum_subsp_longum_ATCC_55813"
"Bifidobacterium_longum_subsp_longum_ATCC_55813",548480,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_longum","ORNITHINE",0.0220549406540771,"Bifidobacterium_longum_subsp_longum_ATCC_55813"
"Bifidobacterium_longum_subsp_longum_ATCC_55813",548480,"Bacteria","Bacteria","Actinobacteria","Actinomycetia","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium_longum","CITRULLINE",0.0618329354174031,"Bifidobacterium_longum_subsp_longum_ATCC_55813"
"s__Anaerostipes_caccae",105841,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes","Anaerostipes_caccae","PUTRESCINE",0.0341239544104401,
"s__Anaerostipes_caccae",105841,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes","Anaerostipes_caccae","PUTRESCINE",0.0198291193811362,
"s__Anaerostipes_caccae",105841,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes","Anaerostipes_caccae","AGMATINE",0.00168426920930226,
"s__Anaerostipes_caccae",105841,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes","Anaerostipes_caccae","AGMATINE",0.00140732908100572,
"s__Anaerostipes_caccae",105841,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes","Anaerostipes_caccae","ORNITHINE",0.0326339855891064,
"s__Anaerostipes_caccae",105841,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes","Anaerostipes_caccae","ORNITHINE",0.0332459217363709,
"s__Anaerostipes_caccae",105841,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes","Anaerostipes_caccae","CITRULLINE",0.0779332526062211,
"s__Anaerostipes_caccae",105841,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Anaerostipes","Anaerostipes_caccae","CITRULLINE",0.0892524556252261,
"Eubacterium_siraeum_DSM_15702",428128,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Eubacterium_siraeum__S+","Eubacterium_siraeum","PUTRESCINE",0.0451417674602109,
"Eubacterium_siraeum_DSM_15702",428128,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Eubacterium_siraeum__S+","Eubacterium_siraeum","AGMATINE",0.00286115655198091,
"Eubacterium_siraeum_DSM_15702",428128,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Eubacterium_siraeum__S+","Eubacterium_siraeum","ORNITHINE",0.0198765902691497,
"Eubacterium_siraeum_DSM_15702",428128,"Bacteria","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Eubacterium_siraeum__S+","Eubacterium_siraeum","CITRULLINE",0.0619519268197399,
"Fusobacterium_nucleatum_CTI_2",1204475,"Bacteria","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_nucleatum","PUTRESCINE",0.0240652956394993,"Fusobacterium_nucleatum_CTI_2"
"Fusobacterium_nucleatum_CTI_2",1204475,"Bacteria","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_nucleatum","AGMATINE",0.00235906688237955,"Fusobacterium_nucleatum_CTI_2"
"Fusobacterium_nucleatum_CTI_2",1204475,"Bacteria","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_nucleatum","ORNITHINE",0.00852805421793459,"Fusobacterium_nucleatum_CTI_2"
